Ygrowth,Igrowth,Cgrowth,N,wgrowth,RB,pi,sigma2,Tgrowth,tauprog_obs,I90share,w90share
-0.00318313203694837,-0.0125668938705004,-0.00085459445632853,0.00931041750492945,-1.39264627452456e-05,0.00390210918336127,-0.000723238496754795,0.21847163675283998,-0.0140103490195442,NaN,NaN,NaN
-0.00227885567601666,0.007188021084607541,-0.00326510551545002,0.00546299151564078,-0.0024466866444383803,0.00251508380167034,-0.000261842999479376,0.374517395419264,-0.007517434086618579,NaN,NaN,NaN
-0.00318267700913295,0.019208383722398997,-0.0064326953906151,0.0012204324207099,-0.00252947088338675,0.00197288245095719,-0.0021099340466667897,0.57428597664962,0.00224338795596119,NaN,NaN,NaN
0.00451547177352123,-0.0337873180972142,0.013856977852956,-0.0072072414256885205,-2.21004043275024e-05,-6.711200491500009e-05,-0.00433010555008748,0.5100835946261529,-0.0063138859367852206,-0.5129151173880229,0.40099999,0.64069998
0.00568212081816992,0.0437740116849831,0.000177676113263457,-0.006000765286267471,-0.000780403403762637,-0.00202876965719624,-0.00204745371067381,0.13754621141137302,0.00471021927128008,NaN,NaN,NaN
0.0036841393716927,-0.00137862047901964,0.004919176127850629,-0.006940475855397921,-0.00032643874228523504,-0.00265599281238924,-0.0031645357258389397,0.667310450175214,-0.00313366630984062,NaN,NaN,NaN
0.004623603885751721,0.0182302689037183,0.00472355383819999,-0.00314432635758521,-0.0023448465510385198,-0.003928152516069729,-0.00118416212296355,0.42195936033434295,0.0339359226262706,NaN,NaN,NaN
-0.004076209241707879,0.0111704488144863,-0.00305092783288298,0.00293542150527593,9.6153308495311e-05,-0.00447385963372655,-0.00244507519760459,-0.0210064484854442,-0.0363861090452064,-0.26807320361273496,0.3985,0.64340001
-0.00015138357627626298,-0.0035484794096248204,0.0025864501301984103,0.0120310710072795,-0.0024063229647060197,-0.0044655891218231105,-0.00211231501865792,-0.07690734859397,0.0438816812991694,NaN,NaN,NaN
-0.00157259008001893,-0.0120924175010475,0.00222116695349638,0.0150345288733345,-0.00214022063131837,-0.004564839779440179,-0.00210382279631835,0.32071377384942795,-0.0052527524631602,NaN,NaN,NaN
0.00705810426632785,0.0380944805345859,0.0017784720994007302,0.0216298982093841,0.000120514093282048,-0.004415967486780171,-0.00259912167976071,0.12405146227954,0.0540662817605556,NaN,NaN,NaN
0.00350628299924876,0.029020694589692,0.00290378221301733,0.0249996303112994,0.0010393274437843,-0.00458965398309179,-0.00327269271649408,-0.46534375434597997,-0.036334526709957,-0.26807320361273496,0.40079999,0.64380002
0.00760764809787156,0.0390432307104213,0.0012021867443627698,0.0390286727669178,-0.00171802258165134,-0.00403561673265573,-0.00322403879464892,-0.116533922120654,0.0421357814056376,NaN,NaN,NaN
-0.000513113858450384,-0.0236927964996503,0.0017076268872417801,0.047713671041274004,-0.000891264397661535,-0.00223504964588098,-0.00231151524221771,0.0994957649794665,-0.007446191486966059,NaN,NaN,NaN
0.00478130230216683,0.0307145417346057,0.00268811286538505,0.0490287279447799,0.000255500312760875,-0.000882628276002561,-0.0026259299532453697,-0.495064250983128,0.0125735551054712,NaN,NaN,NaN
-0.0032055013160529697,0.00227469937606846,-0.00538731271278571,0.0508385611612185,-0.000650064807563372,0.0007971033619451571,-0.0026410456859215802,-1.33431707393003,0.0063202639121181,-0.26807320361273496,0.40830001,0.6473
-0.0036967856539371203,-0.0302808741751242,0.00234475407781563,0.0468318827955256,-8.98506635029943e-05,0.00238366804308887,-0.00324178330622546,-1.25788156215619,0.0184241170050528,NaN,NaN,NaN
-0.00336566692724989,-0.0130580305531872,0.0007681341898346661,0.0555019550174993,0.00232233711956152,0.00290101774606593,-0.00312585541057706,-0.41404718560705,-0.00696646644096204,NaN,NaN,NaN
-0.00110220332793882,0.011758832726158998,-0.0009174192566319259,0.0551221584545543,0.0006548289557386339,0.00235081140481287,-0.00323275061932213,-0.23581492643646101,0.00368192374622518,NaN,NaN,NaN
0.00253419709953478,0.00257887408370689,0.00242666981656513,0.0538711104530485,0.00172354692392672,0.00216186478167169,-0.00322823315773688,0.006023641526149429,0.0280909830135401,-0.26807320361273496,0.4183,0.65240002
0.0096871981160414,0.0336548167034593,0.00572240048854188,0.0605567743217952,0.00400629112574856,0.00128238255093542,-0.00390824118111974,0.511404518994176,0.0404327426697085,NaN,NaN,NaN
0.00400583347744825,0.0277199192343649,-0.0005252289333692719,0.0659153122508016,0.00367277764782735,0.000986308003781628,-0.00477098390523809,0.284631220013215,-0.00697130966923026,NaN,NaN,NaN
-0.00022517810863571298,-0.009168894535624571,0.00180718268027967,0.0742794092838706,0.0018045840067239898,0.00114258049397294,-0.0027025770595712,0.910011990261963,0.0124856485190841,NaN,NaN,NaN
0.0013315649304140198,0.014439719709148998,0.0013345626398524198,0.0798325750212445,0.0022046198825729103,0.0010767845272419698,-0.00209647302618452,0.63316036337412,0.0206976767034815,-0.26807320361273496,0.4253,0.65920001
0.00612446841074115,0.0337413646258313,-0.0026804556273076897,0.08148242255881401,0.004688918922085989,0.0010685597270017,-0.0060159010132389895,0.656373281039131,0.0182695225826924,NaN,NaN,NaN
0.00618634015906499,0.00961111838133317,0.007510589148456579,0.0840801526333719,0.004440871589350671,0.00167701230291845,-0.0037110386627985104,0.271021396894449,0.0169261609288563,NaN,NaN,NaN
0.00324550785167159,0.0006231379433913709,0.00401027700050037,0.0856498728329527,0.00774276974427022,0.00170167149237208,-0.00475823267776152,0.43063134810535497,0.00280435057271562,NaN,NaN,NaN
0.0043430021761131,0.0310177319210613,0.0009215186623712099,0.0890134757514538,0.0062972548953561394,0.00163591230250161,-0.00658226375901292,0.159691689649264,0.00934189825193649,-0.26807320361273496,0.428,0.66640002
0.00449779786324372,-0.0200304608132647,0.00909539233374045,0.0908278273408651,0.00556346362016445,0.00166879243797073,-0.00567863081475404,0.5672091022889971,0.007906696957527059,NaN,NaN,NaN
0.0059249941021715605,0.0143964077147917,0.003911848288255621,0.0889061540331983,0.0020112498782589396,0.00161947182934432,-0.00374681621896775,0.28853266452770004,0.0141239566757663,NaN,NaN,NaN
0.00851815193553489,0.0205052299788168,0.00634586171262484,0.09773685877838999,0.004751219439393921,0.00170167149237208,-0.00528433639727874,0.7066094871972092,0.00718276751304054,NaN,NaN,NaN
0.00458277829619118,0.0189296062895114,0.000596609470027585,0.0930439678922363,0.00341066877557437,3.9926607308128296e-05,-0.00427723805342437,0.167204583345498,0.0033582953514100303,-0.26807320361273496,0.435,0.66829997
0.00358005196344906,-0.0142438301732298,0.00838454466129378,0.0954045229390905,0.00422409633559194,-0.000272987697899215,-0.00442255134105294,0.6098292042388239,0.00316069533268554,NaN,NaN,NaN
0.00801705035734384,0.0127437322314532,0.00514642437593114,0.0984351972931981,0.004577109250429179,-0.000240044738630207,-0.00461865614166543,0.34449097542365403,0.0106279340358318,NaN,NaN,NaN
0.010568643562026999,0.0173861065327423,0.00711541657349855,0.0989567078564733,0.00108127926091782,0.000616091505174238,-0.0026771314357516302,0.337715639563409,0.015721505611325,NaN,NaN,NaN
0.00109407009652345,-0.0161667458614434,0.00881074735321573,0.100751496982197,0.0012891805910777302,0.00114258049397294,-0.00125756542412623,-1.29833000135582,0.0322257357613336,-0.26807320361273496,0.43959999,0.6717
0.010249739114407,0.0479936806131591,7.622006430761751e-05,0.0994777941091289,0.00265220295892708,0.00205505307007675,-0.00199649729609883,-1.9702786808161001,-0.00319320054605703,NaN,NaN,NaN
-0.00389137910237465,-0.0214819160639599,0.0022782005605734698,0.096735465729175,0.00219185912865581,0.00352476616588185,-0.00235197459691447,-2.18945546682671,-0.0065259700054247,NaN,NaN,NaN
-0.000648425307796028,-0.00990350479298523,0.0008311064797434799,0.0893067410362152,0.00415598504460244,0.00413172654344245,-0.0027651327158875,-2.06592483226003,-0.00069512950015265,NaN,NaN,NaN
-0.0116678610356268,-0.0617346329642668,-0.00331482079303981,0.0852458813654691,0.0011292478417110699,0.00401692445391846,-0.0019465147481076699,-1.56444577109496,-0.0167245780239109,-0.28077985488185,0.42899999,0.66399997
-0.00522859407213789,-0.0133064901872931,-0.0069568005014031395,0.0712368965021177,0.0018034703566340699,0.00184961386087035,-0.0020084949952805303,-0.36248093800883596,-0.0202157457364804,NaN,NaN,NaN
-0.0111714568927174,-0.0265071401819248,-0.007974710289830891,0.0571517930005268,0.000986451840939023,-0.00127826963227861,-0.00401758531578109,1.1696120927048501,-0.167015323191483,NaN,NaN,NaN
-0.00601627502938924,-0.0613930322139438,0.004197169757666579,0.0420405009364906,0.0030290852961041104,-0.00333317509939565,-0.00474355306937044,0.831588724740693,0.0821896935585583,NaN,NaN,NaN
0.0020990808589723,0.0218595661914862,-0.00633500789038034,0.0296585107269376,0.0004884963322078049,-0.00671769314054121,-0.00474195318285384,1.02812471272575,-0.147095851965225,-0.293650045402384,0.42649999,0.66420001
0.0018974979291224601,-0.0009326229909585769,0.00120478178959747,0.0292025403258682,0.00130564319330604,-0.00771288313808678,-0.00446816113211776,1.0802918005394,-0.0137123889155392,NaN,NaN,NaN
-0.00205558381402499,-0.0127172608311646,-0.000422239797095893,0.0227710719035654,0.0026729251386363602,-0.007671397108501241,-0.0034334355065601396,1.06124635039894,-0.0148976687504282,NaN,NaN,NaN
-0.0021411002638771,-0.0088807337128141,-0.00319989702566704,0.0204578067102661,0.0019890354936082802,-0.00769628851972103,-0.00238850057537851,1.22867558481099,-0.0030729857360837698,NaN,NaN,NaN
-0.00040721894672119703,-0.00349278797001023,-0.00068008834711676,0.0117339448996985,0.00062054335544735,-0.00843501570153841,-0.0035046845287889103,1.41028489075432,-0.005908163736303811,-0.391554260383756,0.428,0.66659999
0.000233139589751066,-0.00474697349796531,0.0006507680618095129,0.00606290409058197,-0.000649780996564448,-0.00891672728189756,-0.00510413481431036,0.836517711706976,0.0015128406486622599,NaN,NaN,NaN
0.00830485072415681,0.0224335066132792,0.00749486437302015,0.0041733757379685,-0.00118982352612253,-0.00892503468919738,-0.0026311608878997,0.561083686447672,-0.0891313970212492,NaN,NaN,NaN
0.00357050134357278,0.0278402778219946,-0.00234950298346305,0.005871792473292279,-0.0047264420523472,-0.00949841252349436,-0.00214328286840912,-0.10357196963006599,0.0729113492672374,NaN,NaN,NaN
0.0008340092841186331,-0.0047146148453350205,0.0019504915720935801,0.00690783329877398,-0.00388910692023294,-0.00954828700605705,-0.00062568005849448,-0.24457731887663603,-0.0111033757063831,-0.391554260383756,0.43869999,0.67379999
0.00411105177821996,0.0331537436954136,-0.0028272115348815397,0.004723358290569021,-0.0035639063466450702,-0.009531661902149659,8.92724542172173e-05,-0.104869387666646,0.0181453272390813,NaN,NaN,NaN
0.0034384613462191,0.0099376835040172,0.0018122596665457302,0.0078104170940918,-0.0013503797550729198,-0.00951503707463175,-0.00152696299979935,0.595693719684022,0.0250434012065726,NaN,NaN,NaN
0.00524557477832226,0.0149976120110371,0.00397057426002288,0.0101421185980008,-0.00319953589664858,-0.008459926127798771,-0.000354979521894647,0.36876224131508595,0.00549498113276543,NaN,NaN,NaN
0.00206910657554098,0.0236900585220341,-0.0040318813847038,0.00887426150085524,-0.00344448367072793,-0.00717369895215343,-0.00014729099070385,0.0807880900078679,0.0955143333190561,-0.391554260383756,0.44980001,0.67379999
-0.0021039704328131396,-0.0186078525584228,0.00268829657226054,0.0122271771093914,-0.0017378364411762199,-0.00588084180680445,-0.00105931870122353,-0.3684897327224871,-0.00046635375875275,NaN,NaN,NaN
0.00368978850834361,0.0050718435688143606,0.00371623058276736,0.0114857620791957,-0.00278068388812127,-0.00470546174234095,0.0009677638702230391,0.0915375713751709,0.00803594773180778,NaN,NaN,NaN
0.0021500334896167803,0.028416005379419997,-0.0047963109196343,0.0151190772101648,-0.000620227148298031,-0.0034240515199185396,-2.7565092313806103e-05,0.144922007847574,0.0228608755938856,NaN,NaN,NaN
0.0041910708745609895,0.00945456293647102,0.00169634524714944,0.0215563899085458,0.0013615564833682,-0.0021360299408788,-0.00107831127046174,-0.772697040451416,0.0319025379908582,-0.391554260383756,0.46020001,0.6803
-0.0051941214202857,-0.016142597319202,-0.00273346525361574,0.0214824537341487,0.00149795139088103,-0.000956799107944903,0.000288021930488627,-2.24169480267788,0.00309203530325825,NaN,NaN,NaN
-0.004367640079757379,-0.0145192627116973,-0.00117890200083927,0.0241380456823634,0.000540859920976616,0.00015518614722072902,-0.0010619439596279698,-2.8111700769415098,0.0121494202495023,NaN,NaN,NaN
-0.00507951702953586,-0.0238923647919154,-0.00315707972739122,0.0248147756600927,0.00453429432109996,0.000994533480550926,-0.00435336928132666,-3.05297967755095,-0.00194321404867231,NaN,NaN,NaN
-0.00507808136630223,-0.0214906853269965,-0.00219038812835183,0.0222539727708835,-0.00185680714765215,0.000994533480550926,0.0017471906892907699,-3.00749960729413,0.007220212653998259,-0.391554260383756,0.4569,0.69120002
-0.00144565690345195,-0.0009371781085341539,-0.00386931159851535,0.0234315842569996,0.00312324417453367,0.0010192095049155801,-0.001592596343831,-2.83125392168211,-0.00464817226376851,NaN,NaN,NaN
-0.00331667362681904,-0.0175383976916961,-0.00121475251717264,0.0170690747800037,0.00240914243190258,0.00100275888966231,-0.00290494560161944,-2.04977489977683,-0.0215630954141316,NaN,NaN,NaN
-0.00208224335170732,-0.027720469119529,0.0013603560377322,0.0121086564909705,0.00160061295209533,0.0005667189480773049,-0.0040685224824488,-0.713662969926736,-0.0095858323594497,NaN,NaN,NaN
-0.00924706742770893,-0.0414142369432127,-0.00525517643056662,0.0062831552885303,0.00445626185408797,-0.000857905887818661,-0.00435159199653088,0.647140535135011,-0.0421953555164864,-0.391554260383756,0.45109999,0.72130001
-0.00215171287567446,-0.0218058955592003,-0.0007262817844817661,-0.00125071593195525,0.00270325532212777,-0.00412655701388915,-0.00269334425236798,1.9889611797920301,-0.0262706170469981,NaN,NaN,NaN
-0.0116583347241565,-0.0316167906778726,-0.0118530513846174,-0.0147810705905407,0.000902096376184974,-0.00683374761995999,-0.00061795120652006,3.0272944067736502,-0.0357710337244738,NaN,NaN,NaN
-0.0387468823422896,-0.0897298654179415,-0.0347996695091797,-0.042380370366395,0.0038296612937991203,-0.007198577977891999,-0.0049168412454314294,1.6515543943771003,-0.085511792940696,NaN,NaN,NaN
-0.0318106396262374,-0.14302902079434698,-0.0153656618893945,-0.0713575310848764,0.0057190191295595,-0.0107709894969075,-0.008143239784553759,0.35449527463439295,-0.19613085487954102,-0.391554260383756,0.44330001,0.72939998
-0.0121685893641245,-0.0839009113511984,-0.00530105698711615,-0.0961881058427716,0.00450119393301416,-0.0101739851350007,-0.0094920108481926,0.655396967700693,-0.041520486787316006,NaN,NaN,NaN
0.00116917663531084,-0.0203763213424657,0.00554064918029205,-0.11058059629866401,0.00358099106899966,-0.0114913357629833,-0.00698408143120341,1.4275012978203,-0.00536724335081778,NaN,NaN,NaN
0.00633064464519344,0.0712820221617573,-0.00431104638481684,-0.112567525516534,0.00263999386436685,-0.0127088856859596,-0.00466250480256145,0.30993523875934803,0.026218818696354,NaN,NaN,NaN
-0.00033426413981714,0.009728611655841891,-0.00131758165702013,-0.11474634052304199,0.0018558116334805698,-0.0130698913788156,-0.0055216770741044205,0.163567954053756,0.0506619468188423,-0.391554260383756,0.45770001,0.73430002
0.00381906609272869,0.0409262778987771,-0.00272358922000261,-0.109300885444005,-0.00152963579504297,-0.0132615523394043,-0.00339946666889033,0.6646837333182409,0.0252079617679706,NaN,NaN,NaN
0.00117955717383383,0.0298091161225468,-0.00130422301236833,-0.106592912182423,8.03181890527923e-06,-0.0132804743307741,-0.00513419894349296,0.889284684100833,0.0224574059131553,NaN,NaN,NaN
-0.0036518101962110298,-0.012024088478848999,-0.000106765392012167,-0.104136580349719,-0.000804945665487295,-0.0137749626727071,-0.00243128751591579,1.5042594968956298,0.0109911075890819,NaN,NaN,NaN
-0.0062392468169089705,-0.0272600240333403,0.000461207716119003,-0.104652066730203,-0.00146150580271278,-0.0144029774580243,-0.00267838882010738,1.92210073418573,0.083750624542955,-0.391554260383756,0.4596,0.73470002
0.00106484982536075,0.0267621384870193,-0.00165470824270965,-0.0996314055788066,-0.00405328134136453,-0.0146185148004254,-0.00149096873582552,0.82693892107712,-0.000276743352251633,NaN,NaN,NaN
-0.007830972196553659,-0.00267422992461479,-0.00480054767178341,-0.0975501188250645,-0.0036043052844643296,-0.0148144925443115,-0.00161472442604824,0.23000157483898603,-0.0152197876471542,NaN,NaN,NaN
0.00584835117063514,0.0663312157705164,-0.00340856440376448,-0.09271139380799999,0.0007671553878285491,-0.0153521100888082,-0.00651708899113077,0.779011276376812,0.0164992031508403,NaN,NaN,NaN
0.00131881262095761,0.0115862219146145,0.0014794208394381802,-0.0870219210858743,-0.00531788731438023,-0.0156995051744427,-0.00180633604404365,0.308234321970722,0.00245399210043702,-0.391554260383756,0.4718,0.73890001
-0.00492496013909167,0.0153267228113471,-0.007198135244953291,-0.0883168810820791,-0.00117856591022615,-0.0155910907197032,-0.00408885656856148,-0.0179577855448629,0.00812671170114549,NaN,NaN,NaN
-0.00807348964840666,-0.00965635697586325,-0.00775112282788772,-0.0862208407418681,-0.0035505666474902205,-0.0150499573698699,-0.0029163566822713897,0.0846941588322112,0.00131342882164682,NaN,NaN,NaN
-0.00607670201342798,-0.0145862203002163,-0.0021476423870941,-0.0838556695424115,-0.0025263389276027,-0.0152067797653177,-0.00294245385493872,-0.39736596921671996,0.0231309822243522,NaN,NaN,NaN
0.00034686771382835,0.0259251655033225,-0.00237914168474919,-0.0816302162630054,0.0015753946041561,-0.0155360846074198,-0.0040553074950626395,-0.551107282381862,0.0380101274979859,-0.26807320361273496,0.4655,0.72359997
-0.0061889354660058,0.00327830122167545,-0.00853751443507324,-0.0810002482631065,-0.000361421185700167,-0.0155603500790126,-0.00515499953234963,NaN,0.0036382247555786897,NaN,NaN,NaN
-0.000129834770484069,0.0249771445006037,-0.0038069838721193202,-0.0781770953743175,-0.000963195315104598,-0.0151769934309759,-0.0032481515276867397,NaN,0.0027637052099761103,NaN,NaN,NaN
-0.00241104831194323,-0.00257525919267603,-0.000324192193569064,-0.0772431282539197,-0.00140625222286596,-0.016204729091612,-0.00217788548232287,NaN,0.00517773527602167,NaN,NaN,NaN
-0.005353820270045999,-0.0140102154400057,-0.0022147257803282303,-0.0751870385624738,0.0022040958526161397,-0.0170362398453065,-0.00435754326000845,NaN,0.0344024273133763,-0.26807320361273496,0.4736,0.7216
0.00500754529309071,0.0293917259048925,0.00227685939534304,-0.069800829860057,-0.00332643271039791,-0.0183423600930494,-0.0017986530402638102,NaN,0.00934103890036703,NaN,NaN,NaN
0.00362234963891166,0.0109405952592713,0.00209914442988211,-0.0660619366633064,-0.0011834291275137,-0.0193686775681048,-0.0033166024688295603,NaN,-0.0124495403283275,NaN,NaN,NaN
-0.000544709718254441,-0.000428093992199719,0.0013648987766310301,-0.0576090337092454,0.000267046750216365,-0.019174264613333,-0.00607888415731159,NaN,0.00863521339399626,NaN,NaN,NaN
0.00165757835592833,0.0221023320139957,-0.0021179148495735897,-0.0577428472436674,0.00430725304914035,-0.0187181264101592,-0.00885376895687371,NaN,0.0402872604712621,-0.26807320361273496,0.47310001,0.71880001
-0.000648724337819881,-0.0100362069059937,0.00051592605233751,-0.0552808595866656,-0.00107063609668125,-0.0170919836142688,-0.0023889262524561,NaN,-0.00062138473086775,NaN,NaN,NaN
-0.00257317120392382,-0.009699029964009,-0.000612342174813665,-0.0575149691589179,-0.000336471258746158,-0.0157240387556475,-0.00442593382081322,NaN,-0.0203353374990284,NaN,NaN,NaN
-0.006664365879180021,-0.0243719185096061,-0.00214054916991159,-0.0524789209278822,0.0048719720087422105,-0.0144855023276236,-0.007771621185326459,NaN,-0.012186601847643,NaN,NaN,NaN
